"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.catalina.mapper.Mapper.find(Mapper$MapElement[], CharChunk, int, int) Mapper.java","89","< 0.1","26","2331"
"org.apache.coyote.Response.setHeader(String, String) Response.java","88","< 0.1","15","2331"
"org.apache.catalina.valves.AbstractAccessLogValve$RequestElement.addElement(CharArrayWriter, Date, Request, Response, long) AbstractAccessLogValve.java","87","0.1","20","776"
"org.apache.catalina.core.StandardContext.bind(boolean, ClassLoader) StandardContext.java","85","0.1","13","813"
"sun.nio.ch.IOUtil.readIntoNativeBuffer(FileDescriptor, ByteBuffer, long, boolean, boolean, int, NativeDispatcher) IOUtil.java","82","< 0.1","26","1545"
"java.util.regex.Matcher.matches() Matcher.java","82","0.1","3","777"
"org.apache.coyote.http11.Http11Processor.prepareExpectation(MimeHeaders) Http11Processor.java","82","0.1","4","777"
"org.apache.catalina.connector.ResponseFacade.setContentType(String) ResponseFacade.java","82","0.1","10","777"
"org.apache.tomcat.util.http.parser.HttpParser.validatePort(Reader, int) HttpParser.java","81","0.1","5","777"
"java.util.concurrent.locks.ReentrantLock$Sync.lock() ReentrantLock.java","81","< 0.1","33","5551"
"org.apache.tomcat.util.http.Rfc6265CookieProcessor.parseCookieHeader(MimeHeaders, ServerCookies) Rfc6265CookieProcessor.java","81","0.1","4","777"
