"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.util.HashMap.putVal(int, Object, Object, boolean, boolean) HashMap.java","102","< 0.1","23","3936"
"java.util.PropertyResourceBundle.handleGetObject(String) PropertyResourceBundle.java","94","< 0.1","16","3930"
"java.util.ResourceBundle.getObject(String) ResourceBundle.java","111","< 0.1","17","3930"
"java.util.ResourceBundle.getString(String) ResourceBundle.java","129","< 0.1","17","3930"
"org.apache.catalina.connector.Request.isAsyncSupported() Request.java","8","< 0.1","8","3930"
"org.apache.catalina.connector.Response.isSuspended() Response.java","8","< 0.1","8","3930"
"org.apache.tomcat.util.http.MimeHeaders.addValue(byte[], int, int) MimeHeaders.java","48","< 0.1","29","3930"
"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, long) DirectMethodHandle$Holder","82","< 0.1","17","3924"
"java.nio.ByteBuffer.rewind() ByteBuffer.java","8","< 0.1","8","3924"
"org.apache.tomcat.util.http.MimeHeaders.setValue(String) MimeHeaders.java","220","< 0.1","48","3924"
"java.lang.Thread.interrupted() Thread.java","10","< 0.1","10","3919"
"java.lang.System$2.getCarrierThreadLocal(CarrierThreadLocal) System.java","102","< 0.1","18","3918"
"java.lang.ThreadLocal.getCarrierThreadLocal() ThreadLocal.java","84","< 0.1","18","3918"
"jdk.internal.misc.CarrierThreadLocal.get() CarrierThreadLocal.java","121","< 0.1","18","3918"
"java.lang.String.startsWith(String) String.java","56","< 0.1","16","3701"
"java.lang.ref.SoftReference.get() SoftReference.java","7","< 0.1","7","3585"
"java.util.AbstractCollection.<init>() AbstractCollection.java","7","< 0.1","7","3353"
"java.lang.StringBuilder.<init>(int) StringBuilder.java","37","< 0.1","16","3347"
"java.nio.ByteBuffer.arrayOffset() ByteBuffer.java","7","< 0.1","7","3327"
"java.lang.StringConcatHelper.checkOverflow(long) StringConcatHelper.java","7","< 0.1","7","3317"
"java.nio.CharBuffer.arrayOffset() CharBuffer.java","7","< 0.1","7","3314"
"java.lang.StringLatin1.hashCode(byte[]) StringLatin1.java","7","< 0.1","7","3305"
"java.util.AbstractMap.<init>() AbstractMap.java","7","< 0.1","7","3299"
"java.util.HashMap.containsKey(Object) HashMap.java","59","< 0.1","16","3299"
"java.util.HashSet.contains(Object) HashSet.java","75","< 0.1","16","3299"
"java.nio.ByteBuffer.flip() ByteBuffer.java","7","< 0.1","7","3288"
"java.nio.CharBuffer.array() CharBuffer.java","7","< 0.1","7","3288"
"java.util.regex.CharPredicates.lambda$ASCII_DIGIT$18(int) CharPredicates.java","7","< 0.1","7","3275"
"org.apache.catalina.connector.Request.getMethod() Request.java","45","< 0.1","14","3275"
"org.apache.catalina.connector.Request.getRequest() Request.java","23","< 0.1","21","3275"
"org.apache.catalina.connector.Response.getContentLength() Response.java","20","< 0.1","13","3275"
"org.apache.catalina.connector.Response.isAppCommitted() Response.java","63","< 0.1","28","3275"
"org.apache.catalina.connector.ResponseFacade.isCommitted() ResponseFacade.java","92","< 0.1","21","3275"
"org.apache.coyote.Response.getContentLength() Response.java","6","< 0.1","6","3275"
