"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.<init>(NioChannel, NioEndpoint) NioEndpoint.java","1","0.2","< 0.1","6"
"org.apache.tomcat.util.net.SocketWrapperBase.<init>(Object, AbstractEndpoint) SocketWrapperBase.java","1","0.2","0.1","6"
"org.apache.tomcat.util.net.WriteBuffer.<init>(int) WriteBuffer.java","0.5","< 0.1","< 0.1","6"
"sun.net.www.MessageHeader.<init>() MessageHeader.java","< 0.1","< 0.1","< 0.1","6"
"sun.net.www.protocol.file.FileURLConnection.<init>(URL, File) FileURLConnection.java","0.5","< 0.1","< 0.1","6"
"sun.net.www.URLConnection.<init>(URL) URLConnection.java","0.5","< 0.1","< 0.1","6"
"sun.nio.ch.DummySocketImpl.<init>() DummySocketImpl.java","< 0.1","< 0.1","< 0.1","6"
"sun.nio.ch.SelectionKeyImpl.<init>(SelChImpl, SelectorImpl) SelectionKeyImpl.java","< 0.1","< 0.1","< 0.1","6"
"sun.nio.ch.SocketAdaptor.<init>(SocketChannelImpl) SocketAdaptor.java","0.2","< 0.1","< 0.1","6"
"sun.nio.ch.SocketChannelImpl.<init>(SelectorProvider, ProtocolFamily, FileDescriptor, SocketAddress) SocketChannelImpl.java","0.9","0.1","0.1","6"
"sun.util.calendar.BaseCalendar$Date.<init>(TimeZone) BaseCalendar.java","< 0.1","< 0.1","< 0.1","6"
"sun.util.calendar.CalendarDate.<init>(TimeZone) CalendarDate.java","< 0.1","< 0.1","< 0.1","6"
"sun.util.calendar.Gregorian$Date.<init>(TimeZone) Gregorian.java","< 0.1","< 0.1","< 0.1","6"
