"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.lang.ThreadLocal.remove() ThreadLocal.java","105","< 0.1","26","6214"
"java.lang.ThreadLocal.remove(Thread) ThreadLocal.java","78","< 0.1","26","6214"
"java.lang.ThreadLocal$ThreadLocalMap.remove(ThreadLocal) ThreadLocal.java","52","< 0.1","26","6214"
"java.nio.ByteBuffer.put(ByteBuffer) ByteBuffer.java","335","< 0.1","56","6211"
"java.nio.ByteBuffer.putBuffer(int, ByteBuffer, int, int) ByteBuffer.java","168","< 0.1","56","6211"
"jdk.internal.misc.ScopedMemoryAccess.copyMemory(MemorySessionImpl, MemorySessionImpl, Object, long, Object, long, long) ScopedMemoryAccess.java","85","< 0.1","27","6211"
"jdk.internal.misc.ScopedMemoryAccess.copyMemoryInternal(MemorySessionImpl, MemorySessionImpl, Object, long, Object, long, long) ScopedMemoryAccess.java","57","< 0.1","37","6211"
"org.springframework.http.converter.AbstractHttpMessageConverter.canWrite(Class, MediaType) AbstractHttpMessageConverter.java","48","< 0.1","20","6210"
"org.springframework.util.MimeType$SpecificityComparator.compare(Object, Object) MimeType.java","477","< 0.1","27","6210"
"org.springframework.util.MimeType$SpecificityComparator.compare(MimeType, MimeType) MimeType.java","450","< 0.1","76","6210"
"org.apache.tomcat.util.http.ValuesEnumerator.findNext() MimeHeaders.java","464","< 0.1","60","6203"
"org.apache.coyote.http11.Http11OutputBuffer.write(MessageBytes) Http11OutputBuffer.java","458","< 0.1","41","6198"
"org.apache.coyote.http11.Http11OutputBuffer.write(ByteChunk) Http11OutputBuffer.java","250","< 0.1","53","6198"
"java.util.HashMap.putVal(int, Object, Object, boolean, boolean) HashMap.java","145","< 0.1","42","5700"
"java.lang.Thread.interrupted() Thread.java","14","< 0.1","14","5672"
"java.util.HashSet.contains(Object) HashSet.java","118","< 0.1","27","5618"
"java.nio.CharBuffer.limit(int) CharBuffer.java","62","< 0.1","25","5594"
"java.nio.CharBuffer.limit(int) CharBuffer.java","37","< 0.1","24","5594"
"java.nio.ByteBuffer.flip() ByteBuffer.java","12","< 0.1","12","5590"
"org.apache.tomcat.util.net.SocketBufferHandler.setWriteBufferConfiguredForWrite(boolean) SocketBufferHandler.java","34","< 0.1","17","5589"
"java.nio.ByteBuffer.rewind() ByteBuffer.java","12","< 0.1","12","5584"
"java.io.StringReader.reset() StringReader.java","37","< 0.1","25","5577"
"org.apache.catalina.connector.Request.getRequestURI() Request.java","240","< 0.1","23","5363"
"org.apache.catalina.connector.RequestFacade.getRequestURI() RequestFacade.java","287","< 0.1","35","5363"
"java.lang.String.getBytes(byte[], int, byte) String.java","11","< 0.1","11","5306"
"java.lang.AbstractStringBuilder.append(String) AbstractStringBuilder.java","175","< 0.1","46","5300"
"java.lang.AbstractStringBuilder.inflateIfNeededFor(String) AbstractStringBuilder.java","11","< 0.1","11","5300"
"java.lang.AbstractStringBuilder.putStringAt(int, String) AbstractStringBuilder.java","58","< 0.1","35","5300"
"java.lang.ThreadLocal$ThreadLocalMap.getEntryAfterMiss(ThreadLocal, int, ThreadLocal$ThreadLocalMap$Entry) ThreadLocal.java","125","< 0.1","40","5162"
"java.lang.StringBuilder.append(String) StringBuilder.java","194","< 0.1","22","5132"
"java.util.HashMap$Node.<init>(int, Object, Object, HashMap$Node) HashMap.java","13","< 0.1","13","5084"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.releaseShared(int) AbstractQueuedSynchronizer.java","78","< 0.1","33","5058"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireShared(int) AbstractQueuedSynchronizer.java","101","< 0.1","22","5053"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.apparentlyFirstQueuedIsExclusive() AbstractQueuedSynchronizer.java","11","< 0.1","11","5053"
"java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync.readerShouldBlock() ReentrantReadWriteLock.java","33","< 0.1","22","5053"
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock.lock() ReentrantReadWriteLock.java","124","< 0.1","22","5053"
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync.tryAcquireShared(int) ReentrantReadWriteLock.java","79","< 0.1","34","5053"
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock.unlock() ReentrantReadWriteLock.java","100","< 0.1","22","5052"
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync.tryReleaseShared(int) ReentrantReadWriteLock.java","33","< 0.1","22","5052"
"java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object, Object) Invokers$Holder","91","< 0.1","22","4984"
"java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object, Object) DirectMethodHandle$Holder","68","< 0.1","24","4982"
"java.util.ArrayDeque.pollFirst() ArrayDeque.java","14","< 0.1","14","4978"
"java.util.HashMap.<init>(int) HashMap.java","76","< 0.1","21","4978"
"org.apache.catalina.connector.Request.isAsyncSupported() Request.java","11","< 0.1","11","4976"
"org.apache.catalina.core.ApplicationFilterFactory.matchDispatcher(FilterMap, DispatcherType) ApplicationFilterFactory.java","11","< 0.1","11","4976"
"java.lang.ThreadLocal$ThreadLocalMap.set(ThreadLocal, Object) ThreadLocal.java","150","< 0.1","46","4974"
"java.nio.charset.Charset.equals(Object) Charset.java","17","< 0.1","14","4973"
"sun.nio.cs.ThreadLocalCoders$1.hasName(Object, Object) ThreadLocalCoders.java","40","< 0.1","23","4973"
"java.nio.MappedByteBuffer.position(int) MappedByteBuffer.java","80","< 0.1","22","4970"
"java.nio.MappedByteBuffer.position(int) MappedByteBuffer.java","57","< 0.1","23","4970"
"java.util.concurrent.ConcurrentHashMap.<init>(int) ConcurrentHashMap.java","78","< 0.1","23","4970"
"java.util.concurrent.ConcurrentHashMap.<init>(int, float, int) ConcurrentHashMap.java","55","< 0.1","33","4970"
"java.util.concurrent.ConcurrentHashMap.tableSizeFor(int) ConcurrentHashMap.java","10","< 0.1","10","4970"
"java.lang.reflect.Method.hashCode() Method.java","75","< 0.1","43","4968"
"org.apache.coyote.http11.Http11OutputBuffer.isBlocking() Http11OutputBuffer.java","10","< 0.1","10","4968"
"org.springframework.http.MediaType.getQualityValue() MediaType.java","31","< 0.1","21","4968"
"org.springframework.util.LinkedCaseInsensitiveMap.get(Object) LinkedCaseInsensitiveMap.java","587","0.1","35","4968"
"org.springframework.util.MimeType.getParameter(String) MimeType.java","10","< 0.1","10","4968"
"sun.nio.ch.SelectionKeyImpl.ensureValid() SelectionKeyImpl.java","16","< 0.1","16","4968"
"org.apache.tomcat.util.http.MimeHeaders.createHeader() MimeHeaders.java","11","< 0.1","11","4965"
"org.apache.tomcat.util.http.MimeHeaderField.recycle() MimeHeaders.java","94","< 0.1","31","4962"
"org.apache.coyote.AbstractProcessor.isAsync() AbstractProcessor.java","35","< 0.1","23","4958"
"org.apache.coyote.AsyncStateMachine.isAsync() AsyncStateMachine.java","11","< 0.1","11","4958"
"org.apache.tomcat.util.http.MimeHeaders.getValue(int) MimeHeaders.java","10","< 0.1","10","4958"
"java.lang.String.compareTo(String) String.java","34","< 0.1","15","4810"
"java.lang.invoke.VarForm.getMemberName(int) VarForm.java","12","< 0.1","12","4757"
"java.lang.invoke.VarHandle.checkAccessModeThenIsDirect(VarHandle$AccessDescriptor) VarHandle.java","12","< 0.1","12","4757"
