"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"ch.qos.logback.access.pattern.DateConverter.convert(Object) DateConverter.java","1491","0.9","8","1618"
"ch.qos.logback.access.pattern.DateConverter.convert(IAccessEvent) DateConverter.java","1482","0.9","13","1618"
"ch.qos.logback.core.util.CachingDateFormatter.format(long) CachingDateFormatter.java","1465","0.9","26","1618"
"org.eclipse.jetty.util.thread.AutoLock.lock() AutoLock.java","1348","< 0.1","380","79370"
"org.eclipse.jetty.http.HttpGenerator.generateResponse(MetaData$Response, boolean, ByteBuffer, ByteBuffer, ByteBuffer, boolean) HttpGenerator.java","1318","0.2","55","4854"
"org.eclipse.jetty.io.SocketChannelEndPoint.fill(ByteBuffer) SocketChannelEndPoint.java","1253","0.2","105","4855"
"org.eclipse.jetty.http.HttpParser.next(ByteBuffer) HttpParser.java","1219","< 0.1","553","50212"
"ch.qos.logback.classic.Logger.callTurboFilters(Marker, Level) Logger.java","1212","< 0.1","810","165130"
"java.util.concurrent.locks.ReentrantLock$Sync.tryRelease(int) ReentrantLock.java","1209","< 0.1","730","102051"
"java.nio.DirectByteBuffer.get(int) DirectByteBuffer.java","1208","< 0.1","807","161745"
"java.util.concurrent.locks.ReentrantLock$Sync.lock() ReentrantLock.java","1182","< 0.1","467","97185"
"org.eclipse.jetty.http.HttpGenerator.generateHeaders(ByteBuffer, ByteBuffer, boolean) HttpGenerator.java","1109","0.6","119","1618"
"ch.qos.logback.access.spi.AccessEvent.getRequestHeaderMap() AccessEvent.java","1090","0.3","11","3236"
"ch.qos.logback.access.spi.AccessEvent.buildRequestHeaderMap() AccessEvent.java","1079","0.6","61","1618"
"org.eclipse.jetty.server.HttpChannel.onRequest(MetaData$Request) HttpChannel.java","1072","0.6","65","1618"
"org.eclipse.jetty.server.HttpInput.consumeAll() HttpInput.java","1069","0.6","32","1618"
"org.eclipse.jetty.io.ManagedSelector.select(Selector) ManagedSelector.java","957","0.2","29","3241"
"org.eclipse.jetty.io.AbstractEndPoint.write(Callback, ByteBuffer[]) AbstractEndPoint.java","955","0.5","8","1618"
"org.eclipse.jetty.io.WriteFlusher.write(Callback, ByteBuffer[]) WriteFlusher.java","947","0.5","8","1618"
