"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.derby.impl.store.access.conglomerate.GenericScanController.positionAtResumeScan(RowPosition) GenericScanController.java","3035","0.2","53","12103"
"org.apache.derby.impl.store.raw.data.BaseContainerHandle.getPage(long) BaseContainerHandle.java","3019","0.2","99","14966"
"org.apache.derby.impl.jdbc.TransactionResourceImpl.setupContextStack() TransactionResourceImpl.java","2983","< 0.1","854","195771"
"org.apache.derby.impl.store.access.conglomerate.OpenConglomerate.latchPageAndRepositionScan(RowPosition) OpenConglomerate.java","2981","0.2","109","12103"
"org.apache.derby.impl.sql.execute.BasicNoPutResultSetImpl.setCompactRow(ExecRow, ExecRow) BasicNoPutResultSetImpl.java","2959","< 0.1","1271","194148"
"org.apache.derby.impl.store.access.conglomerate.OpenConglomerate.unlockPositionAfterRead(RowPosition) OpenConglomerate.java","2959","< 0.1","1711","194951"
"org.apache.derby.impl.services.locks.ConcurrentLockSet.zeroDurationLockObject(CompatibilitySpace, Lockable, Object, int) ConcurrentLockSet.java","2959","< 0.1","853","194647"
"org.apache.derby.impl.store.raw.data.BasePage.getRecordHandleAtSlot(int) BasePage.java","2952","< 0.1","1698","194582"
"org.apache.derby.impl.store.raw.data.FileContainer.getPage(BaseContainerHandle, long, boolean) FileContainer.java","2888","0.1","68","14966"
"org.apache.derby.impl.sql.catalog.DataDictionaryImpl.addDescriptor(TupleDescriptor, TupleDescriptor, int, boolean, TransactionController) DataDictionaryImpl.java","2733","21","0","128"
"org.apache.derby.impl.drda.DDMWriter.ensureLength(int) DDMWriter.java","2733","< 0.1","2733","1264892"
"org.apache.derby.impl.sql.catalog.TabInfoImpl.insertRow(ExecRow, TransactionController) TabInfoImpl.java","2696","21","0.3","128"
"org.apache.derby.impl.sql.catalog.TabInfoImpl.insertRowListImpl(ExecRow[], TransactionController, RowLocation[]) TabInfoImpl.java","2695","21","2","128"
"org.apache.derby.impl.store.raw.data.StoredFieldHeader.readFieldLengthAndSetStreamPosition(byte[], int, int, int, ArrayInputStream) StoredFieldHeader.java","2616","< 0.1","1751","403411"
"org.apache.derby.impl.jdbc.EmbedResultSet.checkOnRow() EmbedResultSet.java","2529","< 0.1","2529","1164883"
"org.apache.derby.impl.drda.DRDAStatement.getRsPrecision(int) DRDAStatement.java","2519","< 0.1","1680","388294"
"org.apache.derby.impl.drda.DRDAStatement.getRsDRDAType(int) DRDAStatement.java","2518","< 0.1","1678","388294"
"org.apache.derby.impl.drda.DRDAStatement.getRsScale(int) DRDAStatement.java","2510","< 0.1","1682","388294"
"org.apache.derby.impl.sql.compile.StatementNode.generate(ByteArray) StatementNode.java","2433","37","2","65"
"org.apache.derby.impl.sql.catalog.DataDictionaryImpl.getDescriptorViaIndex(int, ExecIndexRow, ScanQualifier[][], TabInfoImpl, TupleDescriptor, List, Class, boolean, int, TransactionController) DataDictionaryImpl.java","2320","5","2","428"
"org.apache.derby.impl.store.access.RAMTransaction.createConglomerate(String, DataValueDescriptor[], ColumnOrdering[], int[], Properties, int) RAMTransaction.java","2316","18","2","128"
"org.apache.derby.impl.drda.DRDAConnThread.writeSQLCAGRP(byte[], int, long, long) DRDAConnThread.java","2284","< 0.1","851","195022"
"org.apache.derby.impl.store.access.heap.HeapConglomerateFactory.createConglomerate(TransactionManager, int, long, DataValueDescriptor[], ColumnOrdering[], int[], Properties, int) HeapConglomerateFactory.java","2251","17","2","128"
"org.apache.derby.impl.store.access.heap.Heap.create(Transaction, int, long, DataValueDescriptor[], ColumnOrdering[], int[], Properties, int, int) Heap.java","2243","17","5","128"
"org.apache.derby.iapi.services.context.ContextManager.getContext(String) ContextManager.java","2243","< 0.1","1368","205333"
"org.apache.derby.iapi.types.DataType.readExternalFromArray(ArrayInputStream) DataType.java","2232","< 0.1","848","196319"
"org.apache.derby.impl.store.raw.data.RecordId.hashCode() RecordId.java","2204","< 0.1","884","203646"
"org.apache.derby.impl.drda.DDMWriter.writeInt(int) DDMWriter.java","2156","< 0.1","862","198801"
"org.apache.derby.iapi.types.DataTypeDescriptor.getJDBCTypeId() DataTypeDescriptor.java","2131","< 0.1","856","196619"
"org.apache.derby.iapi.services.context.ContextService.setCurrentContextManager(ContextManager) ContextService.java","2128","< 0.1","850","195771"
"org.apache.derby.impl.jdbc.TransactionResourceImpl.restoreContextStack() TransactionResourceImpl.java","2121","< 0.1","853","195772"
"org.apache.derby.impl.drda.DRDAStatement.getNumRsCols() DRDAStatement.java","2105","< 0.1","841","194212"
"org.apache.derby.impl.jdbc.EmbedResultSet.clearWarnings() EmbedResultSet.java","2104","< 0.1","842","194148"
"org.apache.derby.impl.sql.conn.GenericStatementContext.setTopResultSet(ResultSet, NoPutResultSet[]) GenericStatementContext.java","2102","< 0.1","1270","194619"
"org.apache.derby.impl.jdbc.EmbedResultSet.getWarnings() EmbedResultSet.java","2101","< 0.1","845","194148"
"org.apache.derby.iapi.util.InterruptStatus.throwIf(LanguageConnectionContext) InterruptStatus.java","2100","< 0.1","1267","194212"
"org.apache.derby.impl.sql.catalog.DataDictionaryImpl.getSchemaDescriptor(String, TransactionController, boolean) DataDictionaryImpl.java","2097","5","5","390"
"org.apache.derby.impl.sql.catalog.DataDictionaryImpl.locateSchemaRow(String, TransactionController) DataDictionaryImpl.java","2088","5","5","390"
"org.apache.derby.impl.services.cache.ConcurrentCache.release(Cacheable) ConcurrentCache.java","2084","< 0.1","438","31629"
"org.apache.derby.impl.store.raw.xact.Xact.logAndUndo(Compensation, LogInstant, LimitObjectInput) Xact.java","2069","4","9","512"
"org.apache.derby.impl.store.raw.log.FileLogger.logAndUndo(RawTransaction, Compensation, LogInstant, LimitObjectInput) FileLogger.java","2042","3","17","512"
"org.apache.derby.impl.drda.DRDAConnThread.parseEXCSQLSTT() DRDAConnThread.java","2035","13","0","149"
