"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"io.micronaut.web.router.AbstractRouteMatch.execute(Map) AbstractRouteMatch.java","473","0.6","6","693"
"io.netty.buffer.AbstractByteBufAllocator.ioBuffer(int) AbstractByteBufAllocator.java","470","0.6","8","694"
"io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelReadComplete() CombinedChannelDuplexHandler.java","468","0.6","2","694"
"io.micronaut.http.HttpMessage.getCharacterEncoding() HttpMessage.java","467","0.3","7","1386"
"io.netty.handler.codec.DefaultHeaders.setObject(Object, Object) DefaultHeaders.java","465","0.2","19","2079"
"io.micronaut.http.util.HttpUtil.resolveCharset(HttpMessage) HttpUtil.java","460","0.3","23","1386"
"io.micronaut.context.DefaultBeanContext$4.invoke(Object[]) DefaultBeanContext.java","459","0.6","5","693"
"io.netty.handler.codec.DefaultHeaders.add(Object, Object) DefaultHeaders.java","458","0.1","53","2772"
"io.netty.buffer.ByteBufUtil.setShortBE(ByteBuf, int, int) ByteBufUtil.java","457","< 0.1","36","5544"
"io.netty.buffer.AbstractByteBuf.ensureWritable0(int) AbstractByteBuf.java","452","< 0.1","97","10396"
"io.netty.util.ReferenceCountUtil.release(Object) ReferenceCountUtil.java","451","< 0.1","25","6906"
"java.time.format.DateTimeFormatterBuilder$CompositePrinterParser.format(DateTimePrintContext, StringBuilder) DateTimeFormatterBuilder.java","451","0.2","44","2079"
"io.micronaut.context.AbstractExecutableMethodsDefinition$DispatchedExecutableMethod.invoke(Object, Object[]) AbstractExecutableMethodsDefinition.java","451","0.6","6","693"
"io.netty.buffer.AbstractByteBuf.ensureWritable(int) AbstractByteBuf.java","448","< 0.1","59","8317"
"org.example.$HelloController$Definition$Exec.dispatch(int, Object, Object[])","443","0.6","4","693"
"io.netty.buffer.PoolArena.allocate(PoolThreadCache, PooledByteBuf, int) PoolArena.java","439","0.2","16","2068"
"org.example.HelloController.index() HelloController.java","439","0.6","10","693"
"io.micronaut.http.server.netty.RoutingInBoundHandler.setResponseBody(MutableHttpResponse, ByteBuf) RoutingInBoundHandler.java","426","0.6","10","693"
"io.netty.buffer.AbstractReferenceCountedByteBuf.handleRelease(boolean) AbstractReferenceCountedByteBuf.java","420","0.1","15","4136"
"io.netty.util.AsciiString$1.equals(Object, Object) AsciiString.java","417","< 0.1","36","8316"
"io.netty.buffer.AbstractByteBuf.checkIndex0(int, int) AbstractByteBuf.java","412","< 0.1","177","25630"
"io.netty.handler.codec.DefaultHeaders.set(Object, Object) DefaultHeaders.java","409","0.1","43","2079"
"io.netty.buffer.AbstractByteBuf.setShort(int, int) AbstractByteBuf.java","409","< 0.1","35","5544"
