"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.text.MessageFormat.<init>(String) MessageFormat.java","231","2","3","111"
"org.apache.derby.impl.drda.ConsistencyToken.<init>(byte[]) ConsistencyToken.java","0.3","< 0.1","0.3","111"
"org.apache.derby.impl.drda.Pkgnamcsn.<init>(String, String, String, int, ConsistencyToken) Pkgnamcsn.java","0.3","< 0.1","0.3","111"
"java.util.ArrayList$ListItr.<init>(ArrayList, int) ArrayList.java","0.8","< 0.1","0.6","110"
"org.apache.derby.iapi.sql.dictionary.ColumnDescriptorList.<init>() ColumnDescriptorList.java","1","< 0.1","0.6","110"
"org.apache.derby.iapi.sql.dictionary.GenericDescriptorList.<init>() GenericDescriptorList.java","1","< 0.1","0.5","110"
"org.apache.derby.iapi.sql.dictionary.TriggerDescriptorList.<init>() TriggerDescriptorList.java","2","< 0.1","0.6","110"
"org.apache.derby.iapi.types.DataTypeDescriptor.<init>(TypeDescriptorImpl, TypeId) DataTypeDescriptor.java","0.3","< 0.1","0.3","110"
"org.apache.derby.impl.sql.compile.ResultColumn.<init>(ColumnDescriptor, ValueNode, ContextManager) ResultColumn.java","17","0.1","1","108"
"org.apache.derby.impl.sql.compile.ResultColumn.<init>(String, ValueNode, ContextManager) ResultColumn.java","2","< 0.1","0.9","108"
