"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.validate(Object, String, ValidatorContext, String) AnnotationActionValidatorManager.java","35969","444","0.6","81"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.getValidators(Class, String, String) AnnotationActionValidatorManager.java","35968","444","2","81"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.buildValidatorConfigs(Class, String, boolean, Set) AnnotationActionValidatorManager.java","35958","147","8","243"
"org.eclipse.jetty.webapp.WebAppClassLoader.getResource(String) WebAppClassLoader.java","35102","2","125","12395"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.loadFile(String, Class, boolean) AnnotationActionValidatorManager.java","34499","23","15","1458"
"com.opensymphony.xwork2.util.ClassLoaderUtil.getResource(String, Class) ClassLoaderUtil.java","34474","11","32","2916"
"java.net.URLClassLoader.findResource(String) URLClassLoader.java","33065","1","140","25121"
"java.net.URLClassLoader$2.run() URLClassLoader.java","32880","1","87","25121"
"java.net.URLClassLoader$2.run() URLClassLoader.java","32792","1","1167","25121"
"jdk.internal.loader.URLClassPath$JarLoader.findResource(String, boolean) URLClassPath.java","32444","< 0.1","2148","618138"
"jdk.internal.loader.URLClassPath$JarLoader.getResource(String, boolean) URLClassPath.java","30756","< 0.1","3310","627953"
"java.lang.ClassLoader.getResource(String) ClassLoader.java","26565","0.7","259","36693"
"java.util.jar.JarFile.getJarEntry(String) JarFile.java","26291","< 0.1","2179","627953"
"java.util.jar.JarFile.getEntry(String) JarFile.java","24333","< 0.1","3350","628293"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.buildClassValidatorConfigs(Class, boolean) AnnotationActionValidatorManager.java","18674","25","7","729"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.buildAliasValidatorConfigs(Class, String, boolean) AnnotationActionValidatorManager.java","17224","23","4","729"
"java.util.zip.ZipFile.getEntry(String) ZipFile.java","17210","< 0.1","3498","666722"
"org.apache.logging.log4j.spi.AbstractLogger.logMessageSafely(String, Level, Marker, Message, Throwable) AbstractLogger.java","12867","2","29","5212"
"org.apache.logging.log4j.spi.AbstractLogger.logMessageTrackRecursion(String, Level, Marker, Message, Throwable) AbstractLogger.java","12828","2","50","5212"
"java.util.zip.ZipFile$Source.getEntryPos(String, boolean) ZipFile.java","12462","< 0.1","6863","666722"
"org.apache.logging.log4j.spi.AbstractLogger.getLocation(String) AbstractLogger.java","7869","1","29","5212"
"org.apache.logging.log4j.util.StackLocatorUtil.calcLocation(String) StackLocatorUtil.java","7811","1","20","5212"
"org.apache.logging.log4j.util.StackLocator.calcLocation(String) StackLocator.java","7791","1","164","5212"
"java.lang.StackStreamFactory$StackFrameTraverser.consumeFrames() StackStreamFactory.java","7207","1","30","5212"
"org.apache.logging.log4j.util.StackLocator.lambda$calcLocation$15(String, Stream) StackLocator.java","7051","1","59","5212"
"org.apache.logging.log4j.spi.AbstractLogger.debug(String, Object) AbstractLogger.java","7035","2","11","2931"
"org.apache.logging.log4j.spi.AbstractLogger.logIfEnabled(String, Level, Marker, String, Object) AbstractLogger.java","7030","2","18","3256"
"org.apache.logging.log4j.spi.AbstractLogger.logMessage(String, Level, Marker, String, Object) AbstractLogger.java","6969","2","22","2931"
"java.util.stream.AbstractPipeline.evaluate(TerminalOp) AbstractPipeline.java","6729","1","60","6294"
"java.util.stream.ReferencePipeline.findFirst() ReferencePipeline.java","6569","1","29","5212"
"java.util.stream.AbstractPipeline.wrapAndCopyInto(Sink, Spliterator) AbstractPipeline.java","6442","1","36","6294"
"java.util.stream.FindOps$FindOp.evaluateSequential(PipelineHelper, Spliterator) FindOps.java","6395","1","40","5212"
"java.util.stream.AbstractPipeline.copyInto(Sink, Spliterator) AbstractPipeline.java","6226","0.9","53","6294"
"java.util.stream.AbstractPipeline.copyIntoWithCancel(Sink, Spliterator) AbstractPipeline.java","6091","1","53","5401"
"java.util.stream.ReferencePipeline.forEachWithCancel(Spliterator, Sink) ReferencePipeline.java","5907","1","198","5401"
"java.lang.StackStreamFactory$StackFrameTraverser.tryAdvance(Consumer) StackStreamFactory.java","5194","0.1","991","46908"
"org.apache.logging.log4j.spi.AbstractLogger.tryLogMessage(String, StackTraceElement, Level, Marker, Message, Throwable) AbstractLogger.java","4812","0.9","20","5212"
"org.apache.logging.log4j.core.Logger.log(Level, Marker, String, StackTraceElement, Message, Throwable) Logger.java","4791","0.9","39","5212"
"org.apache.logging.log4j.core.config.AwaitCompletionReliabilityStrategy.log(Supplier, String, String, StackTraceElement, Marker, Level, Message, Throwable) AwaitCompletionReliabilityStrategy.java","4732","0.9","48","5212"
"org.apache.logging.log4j.core.config.LoggerConfig.log(String, String, StackTraceElement, Marker, Level, Message, Throwable) LoggerConfig.java","4616","0.8","49","5212"
"com.opensymphony.xwork2.interceptor.DefaultWorkflowInterceptor.doIntercept(ActionInvocation) DefaultWorkflowInterceptor.java","4440","54","0","81"
"org.apache.struts2.interceptor.debugging.DebuggingInterceptor.intercept(ActionInvocation) DebuggingInterceptor.java","4245","52","0","81"
"org.apache.logging.log4j.core.config.LoggerConfig.log(LogEvent, LoggerConfig$LoggerConfigPredicate) LoggerConfig.java","3918","0.3","58","10424"
"org.apache.logging.log4j.core.config.LoggerConfig.processLogEvent(LogEvent, LoggerConfig$LoggerConfigPredicate) LoggerConfig.java","3879","0.3","119","10424"
"org.apache.logging.log4j.core.config.LoggerConfig.logParent(LogEvent, LoggerConfig$LoggerConfigPredicate) LoggerConfig.java","3760","0.3","28","10424"
"com.opensymphony.xwork2.DefaultActionInvocation.executeResult() DefaultActionInvocation.java","3727","46","0","81"
"org.apache.logging.log4j.core.config.LoggerConfig.callAppenders(LogEvent) LoggerConfig.java","3636","0.3","49","10424"
